DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 05:45:00,4135001,HmiyD2TTLFNqkNe,24.28921113333333,23.09669193333333,0.0008627212413333
2020-05-15 06:00:00,4135001,HmiyD2TTLFNqkNe,24.088446066666663,22.2067566,0.0058869571866666
2020-05-15 06:15:00,4135001,HmiyD2TTLFNqkNe,24.01163526666667,22.35345866666667,0.0222816074666666
2020-05-15 06:30:00,4135001,HmiyD2TTLFNqkNe,23.976731266666665,22.893282,0.0494097238666666
2020-05-15 06:45:00,4135001,HmiyD2TTLFNqkNe,24.21899,24.442443933333333,0.0953944536
2020-05-15 07:00:00,4135001,HmiyD2TTLFNqkNe,24.5373984,27.185652866666665,0.1419404433333333
2020-05-15 07:15:00,4135001,HmiyD2TTLFNqkNe,24.8159595,28.888477857142853,0.1547126757142856
2020-05-15 07:30:00,4135001,HmiyD2TTLFNqkNe,24.988789866666668,29.6056438,0.1487991533333333
2020-05-15 07:45:00,4135001,HmiyD2TTLFNqkNe,25.21618033333333,29.547110933333336,0.1447934189333333
2020-05-15 08:00:00,4135001,HmiyD2TTLFNqkNe,25.41951306666667,31.412544733333327,0.2016386213333333
2020-05-15 08:15:00,4135001,HmiyD2TTLFNqkNe,25.95908213333333,35.5287108,0.3457076533333333
2020-05-15 08:30:00,4135001,HmiyD2TTLFNqkNe,26.430782066666666,40.3180586,0.4053485726666666
2020-05-15 08:45:00,4135001,HmiyD2TTLFNqkNe,26.8318298,39.08195373333332,0.3124267953333332
2020-05-15 09:00:00,4135001,HmiyD2TTLFNqkNe,27.6209698,45.0092326,0.6231526486666666
2020-05-15 09:15:00,4135001,HmiyD2TTLFNqkNe,27.988362071428572,46.6177065,0.3448840357142857
2020-05-15 09:30:00,4135001,HmiyD2TTLFNqkNe,27.516727866666667,39.136326,0.2492484
2020-05-15 09:45:00,4135001,HmiyD2TTLFNqkNe,27.450107666666668,40.93057693333333,0.5412059773333334
2020-05-15 10:00:00,4135001,HmiyD2TTLFNqkNe,28.632191866666663,52.5477356,0.670675372
2020-05-15 10:15:00,4135001,HmiyD2TTLFNqkNe,28.768912733333337,47.633738,0.5722834766666666
2020-05-15 10:30:00,4135001,HmiyD2TTLFNqkNe,29.35144260000001,49.249723266666656,0.4551483833333333
2020-05-15 10:45:00,4135001,HmiyD2TTLFNqkNe,28.854707866666665,44.048325600000005,0.3619616539999999
2020-05-15 11:00:00,4135001,HmiyD2TTLFNqkNe,29.410819333333336,47.68545339999999,0.6365608813333332
2020-05-15 11:15:00,4135001,HmiyD2TTLFNqkNe,30.21606228571428,50.006988571428565,0.5857872135714286
2020-05-15 11:30:00,4135001,HmiyD2TTLFNqkNe,30.2870728,49.8413636,0.5570693833333333
2020-05-15 11:45:00,4135001,HmiyD2TTLFNqkNe,30.811049333333333,47.8363832,0.4679868693333333
2020-05-15 12:00:00,4135001,HmiyD2TTLFNqkNe,31.305375066666663,49.183583533333326,0.5149625866666667
2020-05-15 12:15:00,4135001,HmiyD2TTLFNqkNe,31.50729773333333,49.84449266666666,0.7878660286666666
2020-05-15 12:30:00,4135001,HmiyD2TTLFNqkNe,32.147684733333335,52.35325513333333,0.6492476293333334
2020-05-15 12:45:00,4135001,HmiyD2TTLFNqkNe,32.39142040000001,50.631239933333326,0.761243312
2020-05-15 13:00:00,4135001,HmiyD2TTLFNqkNe,32.622796071428574,49.610767714285714,0.4160351014285714
2020-05-15 13:15:00,4135001,HmiyD2TTLFNqkNe,32.49706446666666,47.01116133333333,0.489243946
2020-05-15 13:30:00,4135001,HmiyD2TTLFNqkNe,32.52462140000001,46.66986293333333,0.574561224
2020-05-15 13:45:00,4135001,HmiyD2TTLFNqkNe,32.67847086666667,47.516884133333335,0.560985624
2020-05-15 14:00:00,4135001,HmiyD2TTLFNqkNe,33.763185400000005,49.80390433333333,0.7350834633333333
2020-05-15 14:15:00,4135001,HmiyD2TTLFNqkNe,34.13076993333335,55.030613,0.8936614913333333
2020-05-15 14:30:00,4135001,HmiyD2TTLFNqkNe,34.08138426666667,54.51913673333334,0.466788824
2020-05-15 14:45:00,4135001,HmiyD2TTLFNqkNe,33.69572221428571,47.618194642857134,0.5421384957142857
2020-05-15 15:00:00,4135001,HmiyD2TTLFNqkNe,33.89057606666666,46.02908119999999,0.3988885433333333
2020-05-15 15:15:00,4135001,HmiyD2TTLFNqkNe,34.043744000000004,44.28609193333333,0.4472921486666666
2020-05-15 15:30:00,4135001,HmiyD2TTLFNqkNe,34.40285233333333,46.7442812,0.5651963973333332
2020-05-15 15:45:00,4135001,HmiyD2TTLFNqkNe,34.430942666666674,43.9206158,0.3462306933333333
2020-05-15 16:00:00,4135001,HmiyD2TTLFNqkNe,34.38115033333334,43.332853333333325,0.3581823699999999
2020-05-15 16:15:00,4135001,HmiyD2TTLFNqkNe,34.12625693333333,41.007431933333336,0.3288961193333332
2020-05-15 16:30:00,4135001,HmiyD2TTLFNqkNe,34.35660993333333,41.28059066666666,0.344954196
2020-05-15 16:45:00,4135001,HmiyD2TTLFNqkNe,33.86159653333333,39.419075933333325,0.260346758
2020-05-15 17:00:00,4135001,HmiyD2TTLFNqkNe,33.443313571428575,36.82670364285714,0.1668127414285714
2020-05-15 17:15:00,4135001,HmiyD2TTLFNqkNe,33.30025473333334,35.852207400000005,0.1738986373333333
2020-05-15 17:30:00,4135001,HmiyD2TTLFNqkNe,33.03212220000001,34.3384004,0.08716189
2020-05-15 17:45:00,4135001,HmiyD2TTLFNqkNe,32.311871133333334,31.54853933333333,0.0384030336
2020-05-15 18:00:00,4135001,HmiyD2TTLFNqkNe,31.13241364285714,30.225331,0.0225449364285714
2020-05-15 18:15:00,4135001,HmiyD2TTLFNqkNe,29.243110933333337,28.6825074,0.00914994484
2020-05-15 18:30:00,4135001,HmiyD2TTLFNqkNe,28.495518,27.285992266666668,0.001841024544
2020-05-15 19:30:00,4135001,HmiyD2TTLFNqkNe,27.01870113333333,25.745267733333336,0.00012538276
2020-05-15 19:45:00,4135001,HmiyD2TTLFNqkNe,23.787237466666667,22.5114056,0.000100219904
2020-05-16 05:45:00,4135001,HmiyD2TTLFNqkNe,21.959989266666664,20.5434348,0.0001471694642
2020-05-16 06:00:00,4135001,HmiyD2TTLFNqkNe,21.9232375,20.25681407142857,0.0062059593785714
2020-05-16 06:15:00,4135001,HmiyD2TTLFNqkNe,21.860400400000003,20.4303872,0.0236337368666666
2020-05-16 06:30:00,4135001,HmiyD2TTLFNqkNe,21.985833666666664,21.195638,0.0495149681333333
2020-05-16 06:45:00,4135001,HmiyD2TTLFNqkNe,22.13967073333333,22.189410333333328,0.0792696434666666
2020-05-16 07:00:00,4135001,HmiyD2TTLFNqkNe,22.45271393333333,23.1112346,0.1090379683333333
2020-05-16 07:15:00,4135001,HmiyD2TTLFNqkNe,22.6524518,24.241701266666663,0.1381154516666666
2020-05-16 07:30:00,4135001,HmiyD2TTLFNqkNe,22.97513853333333,25.668487533333334,0.1741175246666666
2020-05-16 07:45:00,4135001,HmiyD2TTLFNqkNe,23.38855407142857,27.937476071428577,0.2436428057142857
2020-05-16 08:00:00,4135001,HmiyD2TTLFNqkNe,23.8905234,30.79129613333333,0.2980529893333333
2020-05-16 08:15:00,4135001,HmiyD2TTLFNqkNe,24.42785433333333,33.0092104,0.3386504113333334
2020-05-16 08:30:00,4135001,HmiyD2TTLFNqkNe,25.166898466666662,36.606188800000005,0.4275489526666667
2020-05-16 08:45:00,4135001,HmiyD2TTLFNqkNe,25.757175666666665,38.892010733333336,0.4700814853333333
2020-05-16 09:00:00,4135001,HmiyD2TTLFNqkNe,25.999422266666667,38.70590013333334,0.4611857686666666
2020-05-16 09:15:00,4135001,HmiyD2TTLFNqkNe,26.297007333333337,39.343784466666655,0.41958991
2020-05-16 09:30:00,4135001,HmiyD2TTLFNqkNe,26.59366866666667,39.879952333333335,0.420493884
2020-05-16 09:45:00,4135001,HmiyD2TTLFNqkNe,27.030969466666665,41.825665333333326,0.5405936786666665
2020-05-16 10:00:00,4135001,HmiyD2TTLFNqkNe,27.611354533333337,46.072651933333326,0.491453022
2020-05-16 10:15:00,4135001,HmiyD2TTLFNqkNe,27.93121328571429,44.468571,0.4697288307142857
2020-05-16 10:30:00,4135001,HmiyD2TTLFNqkNe,28.2829874,48.962665,0.654436842
2020-05-16 10:45:00,4135001,HmiyD2TTLFNqkNe,28.78232633333333,50.154118,0.5955213746666665
2020-05-16 11:00:00,4135001,HmiyD2TTLFNqkNe,29.1554974,49.15606886666666,0.5752638966666666
2020-05-16 11:15:00,4135001,HmiyD2TTLFNqkNe,29.3643758,48.12385466666667,0.5423748746666666
2020-05-16 11:30:00,4135001,HmiyD2TTLFNqkNe,29.6892496,46.51825533333333,0.4934305533333333
2020-05-16 11:45:00,4135001,HmiyD2TTLFNqkNe,29.8473918,47.0438902,0.62278731
2020-05-16 12:00:00,4135001,HmiyD2TTLFNqkNe,30.089862066666665,50.091819333333326,0.6620043019999999
2020-05-16 12:15:00,4135001,HmiyD2TTLFNqkNe,30.376898714285712,48.67528185714285,0.5404251285714285
2020-05-16 12:30:00,4135001,HmiyD2TTLFNqkNe,30.8864686,50.44957046666666,0.76711941
2020-05-16 12:45:00,4135001,HmiyD2TTLFNqkNe,31.2210448,54.23274553333334,0.8122406413333334
2020-05-16 13:00:00,4135001,HmiyD2TTLFNqkNe,31.31397713333333,52.8518024,0.636164586
2020-05-16 13:15:00,4135001,HmiyD2TTLFNqkNe,31.66299653333333,52.0534832,0.7332435986666667
2020-05-16 13:30:00,4135001,HmiyD2TTLFNqkNe,31.617256666666663,49.747872,0.5838647386666667
2020-05-16 13:45:00,4135001,HmiyD2TTLFNqkNe,31.3661072,47.2997298,0.5023924839999999
2020-05-16 14:00:00,4135001,HmiyD2TTLFNqkNe,31.423628733333334,46.57489593333333,0.435684946
2020-05-16 14:15:00,4135001,HmiyD2TTLFNqkNe,31.98976833333333,47.82889013333333,0.5959771373333332
2020-05-16 14:30:00,4135001,HmiyD2TTLFNqkNe,32.24326421428572,48.35548621428571,0.5345009864285714
2020-05-16 14:45:00,4135001,HmiyD2TTLFNqkNe,32.3501976,46.20359726666666,0.5149644066666667
2020-05-16 15:00:00,4135001,HmiyD2TTLFNqkNe,32.436879733333335,45.77020906666667,0.5036263826666665
2020-05-16 15:15:00,4135001,HmiyD2TTLFNqkNe,32.52414946666667,45.840537533333325,0.419735824
2020-05-16 15:30:00,4135001,HmiyD2TTLFNqkNe,32.328025399999994,43.170092666666655,0.349962358
2020-05-16 15:45:00,4135001,HmiyD2TTLFNqkNe,32.103391466666665,39.814438866666656,0.261408532
